buyBoxPrice,monthlyRevenueEstimate,monthlyUnitsSold,amazonIsr
57821.390625,21.0,1509,true
4.099999904632568,3.0,5530,false
4.599999904632568,5.0,5528,false
0.0,1860.0,0,true
0.0,0.0,21,true
0.0,0.0,21,true
5519.77001953125,0.0,0,false
0.0,0.0,21,true
3.9000000953674316,1.0,5520,false
19.0,0.0,0,false
317.0,0.0,0,true
19.0,0.0,0,true
1.0,0.0,0,true
1.0,0.0,0,false
1127.0,0.0,0,true
31.0,0.0,0,false
11.0,0.0,0,false
91266.53125,21.0,1191,true
4.300000190734863,1.0,5500,true
0.0,0.0,114399,true
0.0,0.0,0,true
0.0,0.0,0,false
297.0,0.0,0,false
17.0,0.0,0,false
0.0,0.0,171290,false
0.0,0.0,130044,false
0.0,0.0,544572,false
62.0,0.0,0,true
5.0,0.0,0,true
3.799999952316284,1.0,5493,true
4.5,2.0,5489,true
495.0,0.0,0,true
4.5,27.0,5476,false
1.0,0.0,7169,true
0.0,0.0,94225,true
74667.046875,21.0,621,false
4.5,0.0,5472,true
32.0,0.0,0,true
9.0,0.0,0,false
0.0,0.0,147572,true
0.0,111.0,1,true
0.0,0.0,0,true
0.0,0.0,21,false
4.300000190734863,0.0,5449,false
244.0,0.0,0,true
11.0,0.0,0,true
0.0,4153.0,0,true
5439.68017578125,0.0,0,false
5439.68017578125,0.0,0,false
1.0,0.0,0,false
0.0,4245.0,1,true
4.300000190734863,13.0,5427,true
1.0,0.0,0,true
3.700000047683716,0.0,5420,false
5417.10009765625,0.0,0,false
4.5,12.0,5401,false
0.0,942.0,1,true
12.0,0.0,0,true
61.0,0.0,0,true
4.199999809265137,0.0,5400,false
0.0,1023.0,1,true
0.0,0.0,26663,true
195.0,0.0,0,true
73079.9375,21.0,1568,false
0.0,0.0,783,false
0.0,0.0,21,false
3.700000047683716,1.0,5400,false
0.0,0.0,10585,false
45.0,0.0,0,true
0.0,257.0,1,false
0.0,8676.0,4,true
0.0,5287.0,1,false
0.0,2971.0,1,false
49.0,0.0,0,true
1.0,0.0,257583,true
0.0,675.0,1,false
12.0,0.0,0,false
0.0,0.0,9149,true
4.5,1.0,5364,true
18.0,0.0,0,true
37.0,0.0,0,false
0.0,0.0,111625,false
3.5999999046325684,2.0,5351,true
1.0,0.0,0,true
16.0,0.0,0,true
0.0,0.0,14080,true
4.0,3.0,5336,false
591.4600219726562,21.0,268,false
551.1599731445312,21.0,193,true
0.0,21.0,78,true
0.0,1960.0,1,true
18.0,0.0,0,true
5319.72021484375,0.0,0,true
0.0,2251.0,1,false
61.0,0.0,0,false
14.0,0.0,0,false
0.0,738.0,1,true
0.0,0.0,4811,false
4.400000095367432,1.0,5288,false
0.0,1172.0,1,false
11.0,0.0,0,true
0.0,1081.0,1,false
0.0,1065.0,1,true
16.0,0.0,0,true
0.0,696.0,1,true
312.0,0.0,0,true
12563.98046875,21.0,892,true
1.0,0.0,1425127,true
1.0,0.0,1376841,false
1.0,0.0,1304741,false
5279.64013671875,0.0,0,false
0.0,0.0,21,false
3.5999999046325684,1.0,5280,true
0.0,418.0,1,false
44.0,0.0,0,true
0.0,0.0,178007,false
0.0,0.0,80073,true
0.0,0.0,169750,true
0.0,0.0,118937,false
0.0,1465.0,1,true
5249.5,0.0,0,true
297.0,0.0,0,true
66.0,0.0,0,false
5243.0,0.0,0,false
0.0,0.0,75289,true
0.0,0.0,11593,false
0.0,3189.0,1,true
3.799999952316284,1.0,5224,false
3.9000000953674316,1.0,5220,false
36862.5703125,21.0,150,true
5.0,0.0,36044,false
128.0,0.0,0,false
2133.0,0.0,0,true
8.0,0.0,0,false
156979.03125,21.0,6845,true
0.0,0.0,153623,false
0.0,0.0,89049,false
20.0,0.0,0,true
9.0,0.0,0,true
0.0,0.0,1639,false
0.0,0.0,2991,true
0.0,0.0,0,true
3.5,0.0,5200,false
2.9000000953674316,1.0,5195,false
1.0,0.0,77315,true
13.0,0.0,0,true
870071.1875,21.0,2739,true
1.0,0.0,96740,false
14.0,0.0,0,false
0.0,4798.0,0,false
0.0,0.0,2800,false
5170.39990234375,0.0,0,true
46.0,0.0,0,false
76718.0390625,21.0,4416,true
0.0,0.0,21,true
0.0,0.0,21,false
0.0,0.0,21,false
1.0,0.0,120923,false
227447.09375,21.0,5564,false
24.0,0.0,0,true
291285.53125,21.0,0,true
16.0,0.0,0,true
0.0,0.0,21,true
138.0,0.0,0,false
0.0,0.0,1015,false
0.0,0.0,35655,false
1.0,0.0,0,false
0.0,0.0,131013,false
0.0,0.0,4056,true
5.0,0.0,0,false
29.0,0.0,0,true
3.9000000953674316,1.0,5121,true
0.0,0.0,133716,true
0.0,3071.0,2,true
0.0,0.0,0,true
32.0,0.0,0,true
244.0,0.0,0,false
74.0,0.0,0,false
4.400000095367432,0.0,5104,false
7.0,0.0,0,true
5099.85009765625,0.0,0,false
145935.109375,21.0,4546,true
195.0,0.0,0,true
195.0,0.0,0,false
106432.4765625,21.0,2152,false
5.0,0.0,0,true
17.0,0.0,0,false
1.0,0.0,15896,false
1.0,0.0,0,true
5.0,0.0,0,false
1.0,0.0,71763,true
0.0,0.0,119649,true
0.0,0.0,89762,true
63.0,0.0,0,true
0.0,5260.0,1,false
0.0,1432.0,1,false
0.0,1012.0,1,false
5069.22021484375,0.0,0,false
150.0,0.0,0,false
5.0,0.0,0,true
5061.9599609375,0.0,0,true
0.0,0.0,125575,false
0.0,0.0,111703,false
0.0,522.0,0,false
44.0,0.0,0,false
0.0,2513.0,2,true
32.0,0.0,0,false
14.0,0.0,0,true
4.199999809265137,1.0,5040,true
137648.515625,21.0,624,false
193.0,0.0,0,false
0.0,1771.0,1,false
0.0,0.0,242931,true
4.099999904632568,1.0,5040,false
24.0,0.0,0,true
4.599999904632568,2.0,5040,false
18.0,0.0,0,true
251263.1875,21.0,1274,true
0.0,1003.0,1,false
5039.27978515625,0.0,0,true
0.0,657.0,1,true
44.0,0.0,0,true
44.0,0.0,0,true
4.300000190734863,1.0,5028,false
147573.796875,21.0,754,true
4.5,1.0,5005,false
4.300000190734863,1.0,5002,true
0.0,0.0,38178,false
0.0,0.0,52062,false
45.0,0.0,0,true
0.0,1686.0,1,true
0.0,1529.0,1,true
0.0,1663.0,1,true
0.0,0.0,154802,true
50.0,0.0,0,false
4999.5,0.0,0,false
398.0,0.0,0,true
4.400000095367432,2.0,4998,false
0.0,0.0,238652,true
0.0,0.0,190324,true
0.0,0.0,21,false
0.0,0.0,32833,true
1.0,0.0,71473,true
0.0,5543.0,1,false
0.0,0.0,21,false
0.0,0.0,8621,true
0.0,0.0,4182,true
0.0,3217.0,0,true
3.5999999046325684,1.0,4960,false
0.0,0.0,21,true
11231.400390625,21.0,4014,false
0.0,1341.0,1,true
0.0,1166.0,1,false
0.0,4418.0,1,false
0.0,318.0,3,true
195.0,0.0,0,false
0.0,1455.0,1,true
4.099999904632568,1.0,4950,true
0.0,0.0,62111,false
1.0,0.0,2229,false
1.0,0.0,2275,false
1.0,0.0,1337330,false
1.0,0.0,2139,true
1.0,0.0,2229,true
1.0,0.0,1898900,false
45.0,0.0,0,true
13.0,0.0,0,false
2.0,0.0,18670,false
0.0,0.0,1000,false
4.599999904632568,0.0,4940,true
4935.0,0.0,0,false
0.0,3978.0,1,true
42.0,0.0,0,false
0.0,1271.0,2,false
30.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,true
1.0,0.0,0,true
4.0,1.0,4914,false
0.0,0.0,129085,true
10.0,0.0,0,false
129.0,0.0,0,false
0.0,0.0,174518,true
0.0,0.0,21,true
0.0,0.0,62134,false
0.0,0.0,11679,false
0.0,0.0,331386,true
0.0,0.0,133592,true
4.099999904632568,1.0,4887,true
4.300000190734863,1.0,4886,true
3.9000000953674316,1.0,4885,false
39.0,0.0,0,true
37.0,0.0,0,true
192422.953125,21.0,2627,false
0.0,614.0,1,true
9.0,0.0,0,true
0.0,1114.0,1,false
9.0,0.0,0,true
9.0,0.0,0,true
0.0,0.0,13351,true
4.400000095367432,0.0,4860,true
4859.4599609375,0.0,0,false
24.0,0.0,0,true
24.0,0.0,0,true
4854.0,0.0,0,false
26.0,0.0,0,false
1.0,0.0,3064,false
44.0,0.0,0,false
1.0,0.0,1749747,true
39.0,0.0,0,false
171657.4375,21.0,2786,true
46.0,0.0,0,false
0.0,0.0,77247,true
3.299999952316284,1.0,4830,false
8.0,0.0,0,false
3.9000000953674316,2.0,4820,false
0.0,0.0,102688,false
0.0,0.0,21,false
0.0,5223.0,1,true
4.599999904632568,2.0,4810,true
0.0,0.0,21,true
0.0,0.0,80125,false
605.0,0.0,0,false
184.0,0.0,0,false
16.0,0.0,0,false
1.0,0.0,132051,false
0.0,0.0,129164,false
0.0,0.0,21,false
143545.5625,21.0,6879,false
0.0,2646.0,1,true
0.0,906.0,1,true
3.799999952316284,1.0,4800,false
0.0,0.0,117821,true
0.0,0.0,0,true
4.199999809265137,1.0,4800,true
489.0,0.0,0,true
0.0,0.0,0,false
69.0,0.0,0,true
0.0,603.0,1,false
0.0,0.0,96559,true
85239.2890625,21.0,2431,true
0.0,0.0,1,true
1.0,0.0,123840,false
0.0,5286.0,0,true
0.0,0.0,118729,true
0.0,0.0,74185,false
4.300000190734863,1.0,4790,false
93.0,0.0,0,true
10.0,0.0,0,true
4.099999904632568,1.0,4768,true
45.0,0.0,0,false
235834.796875,21.0,388,false
4.699999809265137,2.0,4760,true
1.0,0.0,81088,true
1223.8499755859375,21.0,653,false
47748.5390625,21.0,169,false
538206.0,21.0,0,false
459745.375,21.0,0,true
751187.0,21.0,0,false
0.0,1129.0,1,false
13393.849609375,21.0,715,false
13808.0,21.0,672,true
1645755.875,21.0,0,false
4.599999904632568,2.0,4745,true
4.5,1.0,4731,false
36.0,0.0,0,false
0.0,0.0,104055,true
16.0,0.0,0,true
97962.1484375,21.0,2385,false
3.799999952316284,2.0,4718,true
0.0,0.0,6272,false
3.200000047683716,1.0,4715,false
0.0,0.0,21,true
8.0,0.0,0,false
0.0,1076.0,1,false
0.0,0.0,6015,true
4.400000095367432,1.0,4689,true
16.0,0.0,0,true
0.0,0.0,21127,true
0.0,0.0,97664,false
0.0,0.0,177230,true
0.0,5409.0,1,false
4679.8701171875,0.0,0,true
0.0,5078.0,1,true
0.0,0.0,364,false
4679.740234375,0.0,0,false
39.0,0.0,0,true
0.0,5901.0,2,false
26.0,0.0,0,true
0.0,0.0,108512,false
3.9000000953674316,1.0,4662,false
14572.9404296875,21.0,4573,true
1.0,0.0,53098,true
11.0,0.0,0,false
3.9000000953674316,1.0,4640,false
0.0,0.0,21,true
16.0,0.0,0,false
0.0,652.0,1,true
0.0,477.0,2,true
4.5,15.0,4630,false
12.0,0.0,0,true
0.0,0.0,21,true
14.0,0.0,0,true
0.0,0.0,21,true
4.0,1.0,4620,true
1.0,0.0,1751741,true
1.0,0.0,1882357,false
1.0,0.0,1784527,true
1.0,0.0,1267100,false
1.0,0.0,1676621,true
0.0,153.0,1,true
3530.10009765625,21.0,116,true
0.0,138.0,1,false
4658.009765625,21.0,119,true
4731.2001953125,21.0,123,false
3458.1201171875,21.0,115,true
0.0,0.0,135538,true
0.0,0.0,143975,true
0.0,762.0,1,true
0.0,0.0,12458,true
8.0,0.0,0,true
223.0,0.0,0,true
32.0,0.0,0,false
0.0,0.0,99214,false
0.0,2753.0,1,true
0.0,0.0,72094,false
0.0,0.0,21,false
0.0,0.0,93901,false
4599.60009765625,0.0,0,true
3.5,1.0,4600,true
3.5999999046325684,1.0,4590,false
0.0,0.0,103395,false
51.0,0.0,0,false
0.0,535.0,2,true
0.0,0.0,138685,false
0.0,0.0,373409,false
1.0,0.0,73486,true
3.5,1.0,4585,true
9.0,0.0,0,true
0.0,1044.0,0,true
0.0,0.0,21,false
0.0,0.0,2511,true
0.0,0.0,98540,true
0.0,7718.0,1,false
0.0,4697.0,1,true
235414.828125,21.0,4806,false
691.0,0.0,0,true
48.0,0.0,0,true
1.0,0.0,76988,true
13.0,0.0,0,false
0.0,0.0,21,false
0.0,0.0,15951,true
1.0,0.0,157259,false
1.0,0.0,7973,true
619.0,0.0,0,false
0.0,0.0,114169,false
2.799999952316284,1.0,4524,false
0.0,3318.0,1,false
9.0,0.0,0,true
4.400000095367432,2.0,4500,false
9.0,0.0,0,true
0.0,0.0,83094,true
0.0,1151.0,1,true
3.700000047683716,1.0,4500,false
4499.91015625,0.0,0,true
13871.41015625,21.0,3725,false
4499.85009765625,0.0,0,false
328036.03125,21.0,107,false
3.799999952316284,1.0,4500,true
0.0,1138.0,1,true
3.9000000953674316,0.0,4500,true
4499.85009765625,0.0,0,false
4499.85009765625,0.0,0,true
27.0,0.0,0,false
0.0,0.0,21,true
4499.7001953125,0.0,0,true
261.0,0.0,0,true
261.0,0.0,0,false
4499.5,0.0,0,false
4499.27978515625,0.0,0,false
4499.27978515625,0.0,0,true
0.0,123.0,1,true
2235.0,0.0,0,false
3.799999952316284,1.0,4497,true
3.9000000953674316,0.0,4497,true
3.9000000953674316,1.0,4497,true
3.799999952316284,1.0,4497,false
4495.0,0.0,0,true
0.0,0.0,253624,true
0.0,0.0,141085,false
4.199999809265137,8.0,4491,false
17390.0,0.0,0,true
0.0,4461.0,1,false
0.0,0.0,224814,true
0.0,0.0,0,false
0.0,1753.0,1,true
58597.8984375,21.0,1751,true
4.199999809265137,1.0,4480,true
45733.16015625,21.0,2805,false
0.0,1427.0,1,true
16.0,0.0,0,false
0.0,0.0,97338,true
132527.0625,21.0,2756,true
34890.69921875,21.0,3979,true
47.0,0.0,0,true
0.0,0.0,13901,true
59680.12890625,21.0,2018,true
0.0,0.0,20489,false
4.400000095367432,1.0,4455,false
3.5,1.0,4450,true
7.0,0.0,0,true
62705.6484375,21.0,196,true
60237.890625,21.0,204,false
1.0,0.0,5804,true
4.400000095367432,1.0,4447,true
22.0,0.0,0,true
0.0,906.0,1,false
3961.3798828125,21.0,1970,true
1.0,0.0,16117,false
0.0,132.0,1,true
8.0,0.0,0,true
0.0,0.0,21,true
22.0,0.0,0,false
82844.2734375,21.0,2109,true
1.0,0.0,16600,true
39.0,0.0,0,true
0.0,0.0,111329,false
49.0,0.0,0,false
49.0,0.0,0,false
0.0,118.0,1,false
63.0,0.0,0,true
263.0,0.0,0,true
640.0,0.0,0,false
0.0,0.0,50667,true
9.0,0.0,0,true
60.0,0.0,0,false
1.0,0.0,2840,false
0.0,0.0,579,false
44.0,0.0,0,true
0.0,1044.0,1,true
0.0,0.0,21,true
0.0,0.0,29974,false
0.0,0.0,16884,false
4.599999904632568,1.0,4400,false
4398.0,0.0,0,true
0.0,0.0,22354,true
44.0,0.0,0,false
0.0,2266.0,1,false
0.0,844.0,2,true
7897.0,0.0,0,true
32.0,0.0,0,true
0.0,0.0,84644,true
4.300000190734863,11.0,4377,false
9.0,0.0,0,false
8.0,0.0,0,true
4374.64990234375,0.0,0,false
57067.0,21.0,199,true
0.0,0.0,66933,true
0.0,1860.0,1,true
0.0,0.0,88529,false
1.0,0.0,63146,true
4.400000095367432,1.0,4367,false
4.400000095367432,1.0,4365,false
25.0,0.0,0,true
0.0,1121.0,1,true
29.0,0.0,0,true
0.0,0.0,71291,false
0.0,0.0,110519,false
4.400000095367432,1.0,4344,false
0.0,0.0,103075,true
24.0,0.0,0,true
4339.85986328125,0.0,0,true
1.0,0.0,0,false
14.0,0.0,0,true
0.0,0.0,85201,false
1.0,0.0,76884,true
4.5,1.0,4330,false
39.0,0.0,0,true
4.099999904632568,1.0,4320,true
61.0,0.0,0,false
1.0,0.0,0,true
147185.0625,21.0,4004,false
0.0,0.0,91738,false
307096.8125,21.0,992,true
4.199999809265137,13.0,4320,true
0.0,0.0,81891,true
48.0,0.0,0,true
0.0,0.0,6730,true
14.0,0.0,0,true
22.0,0.0,0,false
223.0,0.0,0,false
4.099999904632568,1.0,4308,false
0.0,0.0,15711,true
0.0,0.0,76251,false
0.0,21.0,1202,false
1.0,0.0,163368,true
19.0,0.0,0,true
2.0,0.0,56596,true
0.0,0.0,5317,true
0.0,0.0,92199,false
4289.669921875,0.0,0,true
1.0,0.0,2493,true
1.0,0.0,1812863,true
1.0,0.0,2563,true
1.0,0.0,2563,true
4289.60986328125,0.0,0,false
36.0,0.0,0,true
0.0,0.0,67943,true
3.5999999046325684,1.0,4284,false
0.0,0.0,89765,true
4.599999904632568,1.0,4279,false
0.0,0.0,67460,true
4256.33984375,0.0,0,false
3.0,1.0,4255,false
86943.546875,21.0,3193,false
4249.5,0.0,0,true
4249.5,0.0,0,false
25.0,0.0,0,false
34.0,0.0,0,false
0.0,2484.0,3,true
16.0,0.0,0,false
4229.52978515625,0.0,0,false
4223.18017578125,0.0,0,true
301.0,0.0,0,false
58168.9609375,21.0,707,true
0.0,0.0,21,false
4.300000190734863,1.0,4202,false
3.0,0.0,0,false
0.0,0.0,49258,false
1.0,0.0,0,false
109.0,0.0,0,true
127222.5234375,21.0,4779,false
0.0,0.0,0,false
25.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,58326,true
168.0,0.0,0,true
139.0,0.0,0,true
0.0,0.0,70600,true
5.0,0.0,0,false
15.0,0.0,0,true
496902.34375,21.0,2416,false
90538.21875,21.0,1944,true
11.0,0.0,0,false
0.0,0.0,0,false
275266.6875,21.0,3260,false
1.0,0.0,19231,true
191.0,0.0,0,true
0.0,0.0,47718,true
4.099999904632568,0.0,4200,true
0.0,0.0,42927,true
0.0,0.0,69704,false
35.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,82953,false
7.0,0.0,0,false
0.0,5479.0,1,true
0.0,0.0,111315,true
5.0,1.0,4196,true
1.0,0.0,0,true
119.0,0.0,0,true
0.0,0.0,10209,true
3.5999999046325684,1.0,4193,false
4.199999809265137,1.0,4190,false
0.0,0.0,3635,true
554.0,0.0,0,false
4186.0,0.0,0,true
27.0,0.0,0,false
0.0,0.0,69126,false
4179.77978515625,0.0,0,true
0.0,1849.0,1,true
4179.6201171875,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
3.5,5.0,4176,true
46658.98046875,21.0,435,false
45448.73046875,21.0,434,true
0.0,0.0,61000,false
13.0,0.0,0,false
0.0,5140.0,0,false
13671.599609375,21.0,2521,true
13431.4501953125,21.0,2353,true
120738.3984375,21.0,4157,false
4.800000190734863,1.0,4160,false
1.0,0.0,0,true
0.0,0.0,21,true
0.0,0.0,21,true
8.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,139778,false
4.800000190734863,5.0,4145,false
0.0,0.0,67988,true
9.0,0.0,0,false
3.9000000953674316,1.0,4140,false
44.0,0.0,0,true
4.199999809265137,1.0,4140,false
0.0,1283.0,1,true
4.0,0.0,4134,false
635.0,0.0,0,true
1.0,0.0,0,true
79.0,0.0,0,false
62281.87109375,21.0,6011,false
1.0,0.0,0,false
1.0,0.0,13273,false
0.0,0.0,110680,true
39.0,0.0,0,true
0.0,0.0,162599,false
19.0,0.0,0,false
50.0,0.0,0,false
0.0,0.0,13941,false
22.0,0.0,0,false
25.0,0.0,0,true
0.0,0.0,39349,true
0.0,0.0,3119,true
4079.830078125,0.0,0,false
24.0,0.0,0,false
51.0,0.0,0,true
0.0,0.0,89814,false
0.0,0.0,24083,true
0.0,0.0,21,true
2.0,0.0,15681,false
0.0,7513.0,1,false
0.0,5027.0,1,false
4059.860107421875,0.0,0,true
0.0,0.0,107448,true
41.0,0.0,0,true
0.0,956.0,1,false
0.0,2282.0,1,false
5.0,0.0,0,true
0.0,1443.0,1,true
0.0,0.0,173112,false
0.0,0.0,2731,false
31.0,0.0,0,true
1.0,0.0,60738,false
0.0,6039.0,0,true
0.0,1002.0,1,true
196.0,0.0,0,true
0.0,0.0,49226,true
25.0,0.0,0,true
4.5,4.0,4025,false
4.400000095367432,3.0,4023,true
0.0,0.0,62569,true
0.0,213.0,1,true
4007.52001953125,0.0,0,false
48.0,0.0,0,true
0.0,5117.0,1,false
138077.921875,21.0,355,true
8.0,0.0,0,true
112386.5,21.0,650,true
3.0999999046325684,1.0,4000,true
16.0,0.0,0,false
0.0,0.0,280,true
4.900000095367432,1.0,4000,false
0.0,0.0,0,false
0.0,0.0,122965,true
0.0,0.0,27249,false
0.0,0.0,108790,false
0.0,0.0,14946,true
2.4000000953674316,2.0,4000,false
1.0,0.0,97130,true
16.0,0.0,0,false
0.0,0.0,485900,true
505.0,0.0,0,true
209128.84375,21.0,3489,true
280.0,0.0,0,false
4.0,0.0,0,false
4.099999904632568,1.0,3996,false
301.0,0.0,0,true
95765.7890625,21.0,2977,false
0.0,0.0,1455,false
0.0,0.0,21,true
0.0,719.0,1,false
0.0,662.0,1,false
7.0,0.0,0,false
15010.3798828125,21.0,3728,false
1.0,0.0,332802,true
0.0,0.0,79712,false
0.0,2225.0,1,false
16.0,0.0,0,true
1.0,0.0,77359,false
20.0,0.0,0,false
1.0,0.0,22289,true
0.0,1094.0,1,true
0.0,0.0,10044,false
29.0,0.0,0,true
750.0,0.0,0,true
35.0,0.0,0,true
2.299999952316284,1.0,3960,true
3.9000000953674316,1.0,3960,false
0.0,0.0,21,true
3959.889892578125,0.0,0,false
398954.5,21.0,5504,true
0.0,1981.0,1,false
3959.820068359375,0.0,0,true
61.0,0.0,0,true
1.0,0.0,18213,true
36.0,0.0,0,false
44.0,0.0,0,true
36.0,0.0,0,true
11.0,0.0,0,true
3.799999952316284,1.0,3954,false
4.099999904632568,1.0,3950,true
3949.0,0.0,0,true
0.0,0.0,15940,true
3.799999952316284,0.0,3941,true
10.0,0.0,0,false
0.0,0.0,6451,true
0.0,0.0,47358,true
97870.0390625,21.0,1880,false
0.0,0.0,136966,true
102.0,0.0,0,true
4.5,1.0,3920,true
37740.6796875,21.0,6872,false
862.4000244140625,21.0,9110,true
0.0,0.0,78489,true
1.0,0.0,73962,false
0.0,21.0,498,false
4.300000190734863,1.0,3912,false
10.0,0.0,0,true
1.899999976158142,1.0,3910,false
0.0,0.0,101604,true
4.199999809265137,1.0,3910,false
0.0,451.0,1,true
0.0,480.0,1,false
0.0,0.0,14310,false
7862.43017578125,21.0,2631,true
3900.0,0.0,0,true
10.0,0.0,0,false
0.0,0.0,292,false
0.0,0.0,6974,false
15.0,0.0,0,true
3899.739990234375,0.0,0,false
0.0,0.0,114071,false
0.0,725.0,0,true
15.0,0.0,0,true
27.0,0.0,0,true
48234.37109375,21.0,444,false
1.0,0.0,3428,true
475.0,0.0,0,true
3888.800048828125,0.0,0,true
4.300000190734863,0.0,3887,false
0.0,505.0,1,true
4.5,30.0,3875,false
1.0,0.0,167528,true
0.0,137.0,1,false
44.0,0.0,0,true
44.0,0.0,0,true
44.0,0.0,0,true
44.0,0.0,0,false
44.0,0.0,0,false
16.0,0.0,0,true
9.0,0.0,0,true
3.9000000953674316,1.0,3870,false
0.0,0.0,118333,false
0.0,0.0,9433,true
33.0,0.0,0,true
0.0,0.0,3503,false
0.0,0.0,21,false
22.0,0.0,0,true
3849.64990234375,0.0,0,false
0.0,0.0,21,true
0.0,3484.0,1,false
4.099999904632568,2.0,3840,true
90.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,127838,true
2371.360107421875,21.0,956,true
0.0,0.0,69476,true
0.0,4196.0,1,false
1.0,0.0,0,true
0.0,0.0,21,true
3839.679931640625,0.0,0,true
6.0,0.0,0,false
27.0,0.0,0,false
78225.5390625,21.0,3773,false
0.0,0.0,55827,false
0.0,0.0,83785,true
0.0,0.0,88364,false
3815.52001953125,0.0,0,true
28.0,0.0,0,true
0.0,2808.0,1,true
1.0,0.0,112626,true
4.0,1.0,3806,true
184.0,0.0,0,true
4.099999904632568,2.0,3800,false
19.0,0.0,0,true
38.0,0.0,0,true
38.0,0.0,0,false
20.0,0.0,0,false
0.0,0.0,7418,false
0.0,0.0,0,false
0.0,0.0,359677,true
38.0,0.0,0,false
0.0,1329.0,1,false
0.0,0.0,1,false
27.0,0.0,0,true
10.0,0.0,0,true
15.0,0.0,0,false
2.0,0.0,94745,true
1.0,0.0,0,true
0.0,4236.0,1,true
0.0,0.0,83448,false
6.0,0.0,0,true
126220.7734375,21.0,2685,false
60.0,0.0,0,true
3779.580078125,0.0,0,false
6685.06005859375,21.0,121,false
26.0,0.0,0,false
0.0,0.0,43462,true
31.0,0.0,0,true
110.0,0.0,0,true
0.0,0.0,186797,true
126.0,0.0,0,false
14.0,0.0,0,true
18.0,0.0,0,false
3.5999999046325684,1.0,3757,true
0.0,0.0,37346,false
0.0,0.0,120,true
0.0,0.0,86019,true
3749.5,0.0,0,false
3749.5,0.0,0,false
0.0,0.0,73040,false
6.0,0.0,0,false
0.0,0.0,11346,false
0.0,0.0,78015,false
0.0,3191.0,0,false
0.0,0.0,68694,true
0.0,515.0,1,false
4.599999904632568,1.0,3740,false
22.0,0.0,0,false
0.0,0.0,63114,true
3735.0,0.0,0,false
12.0,0.0,0,true
0.0,5727.0,1,true
31.0,0.0,0,true
10.0,0.0,0,true
0.0,0.0,69453,false
0.0,0.0,21,true
0.0,4706.0,1,true
0.0,0.0,53833,false
53.0,0.0,0,false
32.0,0.0,0,true
3699.89990234375,0.0,0,false
0.0,1947.0,1,true
0.0,1626.0,1,true
0.0,1610.0,1,true
3.5,1.0,3696,false
1.0,0.0,64537,false
3.0999999046325684,1.0,3692,false
3688.800048828125,0.0,0,true
0.0,676.0,1,false
0.0,688.0,1,true
2.9000000953674316,1.0,3686,false
0.0,994.0,1,false
0.0,0.0,0,false
141.0,0.0,0,true
0.0,1615.0,1,false
0.0,1258.0,1,false
3679.840087890625,0.0,0,false
49.0,0.0,0,false
0.0,0.0,77795,true
124314.6171875,21.0,4251,true
16.0,0.0,0,true
0.0,0.0,21,true
4.5,8.0,3680,true
175.0,0.0,0,false
91226.390625,21.0,462,true
27.0,0.0,0,false
0.0,2177.0,4,true
2683.0,0.0,0,false
3.9000000953674316,1.0,3656,false
0.0,0.0,9302,false
13.0,0.0,0,false
70.0,0.0,0,true
1746.0,21.0,2117,false
13.0,0.0,0,true
1.0,0.0,57516,true
1.0,0.0,64143,false
0.0,0.0,141959,true
28.0,0.0,0,true
0.0,2824.0,1,true
9.0,0.0,0,true
0.0,0.0,94399,false
16.0,0.0,0,false
0.0,0.0,21,false
0.0,2356.0,1,true
33.0,0.0,0,true
0.0,0.0,77564,false
0.0,5766.0,1,true
1.0,0.0,99890,true
0.0,0.0,170429,true
1.0,0.0,90731,true
0.0,0.0,0,true
0.0,0.0,0,true
19.0,0.0,0,false
691.0,0.0,0,false
98.0,0.0,0,false
98.0,0.0,0,true
98.0,0.0,0,true
0.0,707.0,1,false
0.0,130.0,1,true
0.0,142.0,1,true
0.0,127.0,1,false
0.0,135.0,1,true
25.0,0.0,0,true
0.0,0.0,68690,false
0.0,0.0,12726,true
0.0,0.0,303027,true
33.0,0.0,0,false
22.0,0.0,0,true
3599.909912109375,0.0,0,true
10.0,0.0,0,true
0.0,0.0,21,true
1.0,0.0,0,false
0.0,0.0,0,true
195.0,0.0,0,true
95.0,0.0,0,false
4.300000190734863,7.0,3600,false
0.0,0.0,45320,false
0.0,0.0,13544,true
1.0,0.0,2016,true
0.0,0.0,25065,false
0.0,0.0,45378,true
1.0,0.0,116000,true
0.0,2202.0,1,false
12.0,0.0,0,true
0.0,715.0,1,false
3599.699951171875,0.0,0,false
0.0,0.0,101265,false
9.0,0.0,0,true
0.0,0.0,80194,true
3.5999999046325684,2.0,3596,false
5.0,1.0,3596,true
0.0,0.0,107301,true
300.0,0.0,0,false
3590.860107421875,0.0,0,false
83.0,0.0,0,true
12.0,0.0,0,false
352.0,0.0,0,true
0.0,0.0,100473,false
3.9000000953674316,2.0,3587,false
14.0,0.0,0,true
14.0,0.0,0,false
0.0,3259.0,1,false
